Season;Player;injury_matches_missed;Nation;Pos;Squad;Playing Time_MP;Born;Playing Time_Starts;Playing Time_Min;Playing Time_90s;Performance_Gls;Performance_Ast;Performance_G+A;Performance_G-PK;Performance_PK;Performance_PKatt;Performance_CrdY;Performance_CrdR;Expected_xG;Expected_npxG;Expected_xAG;Expected_npxG+xAG;Progression_PrgC;Progression_PrgP;Progression_PrgR;Per 90 Minutes_Gls;Per 90 Minutes_Ast;Per 90 Minutes_G+A;Per 90 Minutes_G-PK;Per 90 Minutes_G+A-PK;Per 90 Minutes_xG;Per 90 Minutes_xAG;Per 90 Minutes_xG+xAG;Per 90 Minutes_npxG;Per 90 Minutes_npxG+xAG
2024-25;Josep Martinez;;es ESP;GK;Inter;1;1998;1;90;1.0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2025-26;Matteo Darmian;5;it ITA;DF;Inter;1;1989;0;15;0.2;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;1;1;2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2021-22;Stefano Sensi;;it ITA;MF;Inter;2;1995;0;11;0.1;0;0;0;0;0;0;0;0;0.1;0.1;0.0;0.1;1;3;3;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;1.00;1.00
2023-24;Juan Cuadrado;;co COL;DF,FW;Inter;2;1988;1;113;1.3;0;0;0;0;0;0;1;0;0.0;0.0;0.1;0.1;2;4;9;0.00;0.00;0.00;0.00;0.00;0.02;0.08;0.10;0.02;0.10
2024-25;Nicola Zalewski;;pl POL;MF,DF;Inter;2;2002;0;38;0.4;0;0;0;0;0;0;2;0;0.1;0.1;0.0;0.1;2;4;4;0.00;0.00;0.00;0.00;0.00;0.17;0.00;0.17;0.17;0.17
2025-26;Henrikh Mkhitaryan;2;am ARM;MF;Inter;2;1989;2;149;1.7;0;0;0;0;0;0;2;0;0.0;0.0;0.0;0.0;4;6;5;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2025-26;Francesco Acerbi;0;it ITA;DF;Inter;2;1988;2;120;1.3;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;4;7;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2020-21;Milan Škriniar;;sk SVK;DF;Inter;3;1995;3;270;3.0;0;0;0;0;0;0;0;0;0.1;0.1;0.0;0.1;4;23;4;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.03;0.03;0.03
2021-22;Danilo D'Ambrosio;;it ITA;DF;Inter;3;1988;1;147;1.6;0;0;0;0;0;0;1;0;0.1;0.1;0.0;0.1;0;3;5;0.00;0.00;0.00;0.00;0.00;0.04;0.02;0.06;0.04;0.06
2021-22;Andrea Ranocchia;;it ITA;DF;Inter;3;1988;1;100;1.1;0;0;0;0;0;0;0;0;0.2;0.2;0.0;0.2;0;3;0;0.00;0.00;0.00;0.00;0.00;0.20;0.00;0.20;0.20;0.20
2022-23;Raoul Bellanova;;it ITA;DF,MF;Inter;3;2000;1;120;1.3;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;4;1;5;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.03;0.00;0.03
2023-24;Yann Aurel Bisseck;;de GER;DF;Inter;3;2000;2;172;1.9;0;0;0;0;0;0;2;0;0.0;0.0;0.1;0.2;5;12;5;0.00;0.00;0.00;0.00;0.00;0.02;0.08;0.11;0.02;0.11
2025-26;Stefan de Vrij;0;nl NED;DF;Inter;3;1992;3;225;2.5;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;2;10;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2025-26;Luis Henrique;0;br BRA;DF;Inter;3;2001;1;116;1.3;0;0;0;0;0;0;0;0;0.1;0.1;0.0;0.1;2;3;5;0.00;0.00;0.00;0.00;0.00;0.06;0.00;0.06;0.06;0.06
2020-21;Matteo Darmian;;it ITA;DF;Inter;4;1989;2;167;1.9;1;0;1;1;0;0;0;0;0.8;0.8;0.3;1.1;5;8;17;0.54;0.00;0.54;0.54;0.54;0.42;0.15;0.57;0.42;0.57
2020-21;Christian Eriksen;;dk DEN;MF,FW;Inter;4;1992;1;101;1.1;0;0;0;0;0;0;0;0;0.3;0.3;0.4;0.7;3;11;6;0.00;0.00;0.00;0.00;0.00;0.30;0.36;0.66;0.30;0.66
2020-21;Roberto Gagliardini;;it ITA;MF;Inter;4;1994;3;254;2.8;0;1;1;0;0;0;3;0;0.1;0.1;0.1;0.2;3;10;6;0.00;0.35;0.35;0.00;0.35;0.03;0.05;0.08;0.03;0.08
2020-21;Arturo Vidal;;cl CHI;MF;Inter;4;1987;4;286;3.2;0;0;0;0;0;0;4;1;0.2;0.2;0.7;0.8;2;13;0;0.00;0.00;0.00;0.00;0.00;0.05;0.21;0.26;0.05;0.26
2021-22;Matías Vecino;;uy URU;MF;Inter;4;1991;1;126;1.4;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;2;6;3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2023-24;Marko Arnautović;;at AUT;FW;Inter;4;1989;2;192;2.1;2;0;2;2;0;0;0;0;2.9;2.9;0.0;2.9;3;1;18;0.94;0.00;0.94;0.94;0.94;1.35;0.00;1.35;1.35;1.35
2023-24;Davy Klaassen;;nl NED;MF,FW;Inter;4;1993;1;84;0.9;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;1;3;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2025-26;Davide Frattesi;0;it ITA;MF;Inter;4;1999;2;193;2.1;0;0;0;0;0;0;0;0;0.4;0.4;0.0;0.4;6;10;8;0.00;0.00;0.00;0.00;0.00;0.19;0.01;0.20;0.19;0.20
2025-26;Denzel Dumfries;2;nl NED;DF;Inter;4;1996;4;331;3.7;2;0;2;2;0;0;0;0;1.7;1.7;1.1;2.8;9;15;27;0.54;0.00;0.54;0.54;0.54;0.45;0.31;0.76;0.45;0.76
2020-21;Marcelo Brozović;;hr CRO;MF;Inter;5;1992;4;372;4.1;0;1;1;0;0;0;2;0;0.2;0.2;0.6;0.8;4;33;6;0.00;0.24;0.24;0.00;0.24;0.04;0.14;0.19;0.04;0.19
2020-21;Danilo D'Ambrosio;;it ITA;DF;Inter;5;1988;3;309;3.4;0;0;0;0;0;0;1;0;0.0;0.0;0.3;0.3;2;14;11;0.00;0.00;0.00;0.00;0.00;0.01;0.08;0.09;0.01;0.09
2020-21;Achraf Hakimi;;ma MAR;DF,MF;Inter;5;1998;4;358;4.0;0;1;1;0;0;0;1;0;0.1;0.1;0.5;0.6;11;11;43;0.00;0.25;0.25;0.00;0.25;0.01;0.13;0.15;0.01;0.15
2020-21;Romelu Lukaku;;be BEL;FW;Inter;5;1993;5;445;4.9;4;0;4;4;0;0;1;0;3.3;3.3;0.6;3.8;8;11;44;0.81;0.00;0.81;0.81;0.81;0.66;0.12;0.77;0.66;0.77
2020-21;Alexis Sánchez;;cl CHI;FW,MF;Inter;5;1988;1;121;1.3;0;0;0;0;0;0;0;0;0.4;0.4;0.2;0.6;3;14;17;0.00;0.00;0.00;0.00;0.00;0.32;0.12;0.45;0.32;0.45
2020-21;Ashley Young;;eng ENG;DF;Inter;5;1985;5;417;4.6;0;0;0;0;0;0;1;0;0.1;0.1;0.4;0.5;8;9;27;0.00;0.00;0.00;0.00;0.00;0.03;0.09;0.11;0.03;0.11
2021-22;Joaquín Correa;;ar ARG;FW;Inter;5;1994;0;111;1.2;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;3;5;7;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.03;0.03;0.03
2021-22;Matteo Darmian;;it ITA;DF;Inter;5;1989;3;197;2.2;0;0;0;0;0;0;1;0;0.1;0.1;0.1;0.2;0;4;16;0.00;0.00;0.00;0.00;0.00;0.05;0.02;0.08;0.05;0.08
2021-22;Roberto Gagliardini;;it ITA;MF;Inter;5;1994;0;71;0.8;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;1;4;5;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-23;Kristjan Asllani;;al ALB;MF;Inter;5;2002;1;129;1.4;0;0;0;0;0;0;0;0;0.7;0.7;0.3;1.0;0;3;2;0.00;0.00;0.00;0.00;0.00;0.51;0.19;0.70;0.51;0.70
2023-24;Denzel Dumfries;;nl NED;DF;Inter;5;1996;4;320;3.6;0;1;1;0;0;0;1;0;0.9;0.9;0.9;1.8;10;4;22;0.00;0.28;0.28;0.00;0.28;0.25;0.24;0.50;0.25;0.50
2023-24;Benjamin Pavard;;fr FRA;DF;Inter;5;1996;5;480;5.3;0;0;0;0;0;0;0;0;0.0;0.0;0.1;0.1;5;20;12;0.00;0.00;0.00;0.00;0.00;0.00;0.02;0.02;0.00;0.02
2025-26;Marcus Thuram;1;fr FRA;FW;Inter;5;1997;3;280;3.1;2;1;3;2;0;0;1;0;1.0;1.0;0.6;1.7;10;4;25;0.64;0.32;0.96;0.64;0.96;0.33;0.20;0.53;0.33;0.53
2025-26;Lautaro Martínez;0;ar ARG;FW;Inter;5;1997;5;330;3.7;4;0;4;4;0;0;2;0;4.2;4.2;1.5;5.7;6;12;29;1.09;0.00;1.09;1.09;1.09;1.15;0.42;1.57;1.15;1.57
2025-26;Francesco Esposito;0;it ITA;FW;Inter;5;2005;3;293;3.3;1;2;3;1;0;0;0;0;3.3;3.3;0.9;4.2;1;10;25;0.31;0.61;0.92;0.31;0.92;1.03;0.26;1.29;1.03;1.29
2025-26;Alessandro Bastoni;0;it ITA;DF;Inter;5;1999;5;418;4.6;0;1;1;0;0;0;1;0;0.1;0.1;1.8;1.9;8;23;11;0.00;0.22;0.22;0.00;0.22;0.02;0.40;0.42;0.02;0.42
2025-26;Nicolò Barella;0;it ITA;MF;Inter;5;1997;4;353;3.9;0;0;0;0;0;0;1;0;0.3;0.3;0.4;0.6;12;31;13;0.00;0.00;0.00;0.00;0.00;0.07;0.09;0.16;0.07;0.16
2025-26;Yann Aurel Bisseck;0;de GER;DF;Inter;5;2000;4;386;4.3;0;1;1;0;0;0;1;0;0.2;0.2;0.6;0.8;9;13;9;0.00;0.23;0.23;0.00;0.23;0.05;0.14;0.19;0.05;0.19
2025-26;Carlos Augusto;0;br BRA;DF;Inter;5;1999;3;289;3.2;1;0;1;1;0;0;0;0;0.1;0.1;0.1;0.1;3;11;12;0.31;0.00;0.31;0.31;0.31;0.03;0.02;0.05;0.03;0.05
2020-21;Nicolò Barella;;it ITA;MF;Inter;6;1997;6;527;5.9;0;1;1;0;0;0;2;0;0.2;0.2;0.4;0.6;10;52;32;0.00;0.17;0.17;0.00;0.17;0.04;0.07;0.11;0.04;0.11
2020-21;Alessandro Bastoni;;it ITA;DF;Inter;6;1999;5;411;4.6;0;1;1;0;0;0;2;0;0.1;0.1;0.9;1.0;16;33;11;0.00;0.22;0.22;0.00;0.22;0.02;0.20;0.22;0.02;0.22
2020-21;Samir Handanović;;si SVN;GK;Inter;6;1984;6;540;6.0;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2020-21;Lautaro Martínez;;ar ARG;FW;Inter;6;1997;5;405;4.5;1;1;2;1;0;0;1;0;2.3;2.3;0.3;2.7;5;9;31;0.22;0.22;0.44;0.22;0.44;0.52;0.08;0.59;0.52;0.59
2020-21;Ivan Perišić;;hr CRO;DF,FW;Inter;6;1989;2;246;2.7;1;0;1;1;0;0;0;0;0.7;0.7;0.2;0.9;12;4;27;0.37;0.00;0.37;0.37;0.37;0.25;0.09;0.34;0.25;0.34
2020-21;Stefan de Vrij;;nl NED;DF;Inter;6;1992;6;540;6.0;0;0;0;0;0;0;2;0;0.1;0.1;0.0;0.1;4;25;0;0.00;0.00;0.00;0.00;0.00;0.02;0.00;0.02;0.02;0.02
2021-22;Nicolò Barella;;it ITA;MF;Inter;6;1997;6;493;5.5;0;0;0;0;0;0;0;1;0.4;0.4;1.2;1.5;23;43;36;0.00;0.00;0.00;0.00;0.00;0.07;0.21;0.28;0.07;0.28
2021-22;Hakan Çalhanoğlu;;tr TUR;MF;Inter;6;1994;5;416;4.6;0;0;0;0;0;0;0;0;0.3;0.3;1.6;1.8;9;34;21;0.00;0.00;0.00;0.00;0.00;0.06;0.34;0.40;0.06;0.40
2021-22;Alexis Sánchez;;cl CHI;FW;Inter;6;1988;1;159;1.8;1;1;2;1;0;0;2;1;0.3;0.3;0.2;0.4;1;12;12;0.57;0.57;1.13;0.57;1.13;0.15;0.10;0.25;0.15;0.25
2021-22;Stefan de Vrij;;nl NED;DF;Inter;6;1992;6;485;5.4;1;0;1;1;0;0;0;0;0.6;0.6;0.1;0.6;3;21;2;0.19;0.00;0.19;0.19;0.19;0.11;0.01;0.12;0.11;0.12
2022-23;Danilo D'Ambrosio;;it ITA;DF;Inter;6;1988;1;161;1.8;0;0;0;0;0;0;0;0;0.2;0.2;0.0;0.2;1;9;2;0.00;0.00;0.00;0.00;0.00;0.11;0.00;0.11;0.11;0.11
2022-23;Roberto Gagliardini;;it ITA;MF;Inter;6;1994;1;116;1.3;0;0;0;0;0;0;1;0;0.1;0.1;0.2;0.3;2;7;4;0.00;0.00;0.00;0.00;0.00;0.06;0.17;0.23;0.06;0.23
2023-24;Francesco Acerbi;;it ITA;DF;Inter;6;1988;4;423;4.7;0;1;1;0;0;0;1;0;0.2;0.2;0.3;0.5;5;22;5;0.00;0.21;0.21;0.00;0.21;0.05;0.06;0.12;0.05;0.12
2023-24;Kristjan Asllani;;al ALB;MF;Inter;6;2002;2;205;2.3;0;0;0;0;0;0;2;0;0.1;0.1;0.2;0.3;0;14;4;0.00;0.00;0.00;0.00;0.00;0.04;0.08;0.12;0.04;0.12
2023-24;Hakan Çalhanoğlu;;tr TUR;MF;Inter;6;1994;6;509;5.7;1;0;1;0;1;1;2;0;1.1;0.4;1.5;1.8;9;31;11;0.18;0.00;0.18;0.00;0.00;0.22;0.28;0.49;0.07;0.35
2023-24;Stefan de Vrij;;nl NED;DF;Inter;6;1992;5;496;5.5;0;0;0;0;0;0;0;0;0.0;0.0;0.1;0.1;6;14;2;0.00;0.00;0.00;0.00;0.00;0.00;0.02;0.02;0.00;0.02
2025-26;Piotr Zieliński;0;pl POL;MF;Inter;6;1994;4;401;4.5;1;0;1;1;0;0;0;0;0.3;0.3;0.6;0.9;15;28;16;0.22;0.00;0.22;0.22;0.22;0.06;0.14;0.20;0.06;0.20
2025-26;Petar Sucic;0;hr CRO;MF;Inter;6;2003;1;189;2.1;0;0;0;0;0;0;0;0;0.5;0.5;0.5;1.0;13;10;16;0.00;0.00;0.00;0.00;0.00;0.25;0.23;0.48;0.25;0.48
2025-26;Yann Sommer;0;ch SUI;GK;Inter;6;1988;6;540;6.0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2025-26;Federico Dimarco;0;it ITA;DF;Inter;6;1997;5;451;5.0;0;0;0;0;0;0;1;0;1.1;1.1;0.9;2.1;6;29;46;0.00;0.00;0.00;0.00;0.00;0.22;0.19;0.41;0.22;0.41
2025-26;Hakan Çalhanoğlu;0;tr TUR;MF;Inter;6;1994;5;335;3.7;1;2;3;0;1;1;0;0;1.1;0.3;0.6;0.9;4;30;5;0.27;0.54;0.81;0.00;0.54;0.30;0.15;0.45;0.08;0.24
2025-26;Ange-Yoan Bonny;0;fr FRA;FW;Inter;6;2003;1;177;2.0;0;2;2;0;0;0;0;0;0.0;0.0;0.9;0.9;7;3;17;0.00;1.02;1.02;0.00;1.02;0.00;0.47;0.47;0.00;0.47
2025-26;Manuel Akanji;0;ch SUI;DF;Inter;6;1995;3;349;3.9;0;0;0;0;0;0;0;0;0.0;0.0;0.1;0.1;4;17;0;0.00;0.00;0.00;0.00;0.00;0.00;0.04;0.04;0.00;0.04
2021-22;Federico Dimarco;;it ITA;DF;Inter;7;1997;3;282;3.1;0;0;0;0;0;0;1;0;0.3;0.3;0.5;0.8;7;20;20;0.00;0.00;0.00;0.00;0.00;0.10;0.16;0.26;0.10;0.26
2021-22;Denzel Dumfries;;nl NED;DF;Inter;7;1996;5;466;5.2;0;1;1;0;0;0;1;0;0.4;0.4;0.4;0.8;9;6;40;0.00;0.19;0.19;0.00;0.19;0.08;0.08;0.16;0.08;0.16
2021-22;Edin Džeko;;ba BIH;FW;Inter;7;1986;7;537;6.0;3;1;4;3;0;0;0;0;4.1;4.1;0.8;4.9;9;24;51;0.50;0.17;0.67;0.50;0.67;0.69;0.13;0.81;0.69;0.81
2021-22;Arturo Vidal;;cl CHI;MF;Inter;7;1987;4;410;4.6;1;2;3;1;0;0;1;0;0.6;0.6;0.7;1.3;6;40;18;0.22;0.44;0.66;0.22;0.66;0.13;0.15;0.28;0.13;0.28
2022-23;Stefan de Vrij;;nl NED;DF;Inter;7;1992;3;299;3.3;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2023-24;Carlos Augusto;;br BRA;DF,FW;Inter;7;1999;5;475;5.3;0;0;0;0;0;0;1;0;0.4;0.4;0.1;0.5;13;15;20;0.00;0.00;0.00;0.00;0.00;0.08;0.02;0.10;0.08;0.10
2023-24;Alessandro Bastoni;;it ITA;DF;Inter;7;1999;6;500;5.6;0;0;0;0;0;0;0;0;0.3;0.3;0.4;0.7;6;23;9;0.00;0.00;0.00;0.00;0.00;0.06;0.07;0.13;0.06;0.13
2023-24;Matteo Darmian;;it ITA;DF,FW;Inter;7;1989;4;407;4.5;0;0;0;0;0;0;0;0;0.1;0.1;0.1;0.2;5;12;26;0.00;0.00;0.00;0.00;0.00;0.02;0.03;0.05;0.02;0.05
2023-24;Federico Dimarco;;it ITA;DF;Inter;7;1997;4;364;4.0;1;0;1;1;0;0;0;0;0.5;0.5;0.9;1.4;14;12;33;0.25;0.00;0.25;0.25;0.25;0.13;0.23;0.35;0.13;0.35
2023-24;Davide Frattesi;;it ITA;MF;Inter;7;1999;4;452;5.0;1;2;3;1;0;0;2;0;0.9;0.9;1.6;2.5;11;19;21;0.20;0.40;0.60;0.20;0.60;0.20;0.33;0.53;0.20;0.53
2023-24;Henrikh Mkhitaryan;;am ARM;MF;Inter;7;1989;7;516;5.7;0;0;0;0;0;0;2;0;0.3;0.3;0.4;0.7;13;26;14;0.00;0.00;0.00;0.00;0.00;0.05;0.07;0.12;0.05;0.12
2023-24;Yann Sommer;;ch SUI;GK;Inter;7;1988;7;660;7.3;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2024-25;Marko Arnautović;;at AUT;FW;Inter;7;1989;2;206;2.3;1;0;1;1;0;1;2;0;1.8;1.0;0.2;1.3;1;6;15;0.44;0.00;0.44;0.44;0.44;0.79;0.10;0.90;0.45;0.55
2021-22;Alessandro Bastoni;;it ITA;DF;Inter;8;1999;7;667;7.4;0;0;0;0;0;0;2;0;0.0;0.0;0.0;0.1;8;38;13;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.01;0.00;0.01
2021-22;Marcelo Brozović;;hr CRO;MF;Inter;8;1992;8;631;7.0;1;0;1;1;0;0;0;0;0.4;0.4;1.0;1.4;15;64;10;0.14;0.00;0.14;0.14;0.14;0.06;0.14;0.20;0.06;0.20
2021-22;Samir Handanović;;si SVN;GK;Inter;8;1984;8;720;8.0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2021-22;Lautaro Martínez;;ar ARG;FW;Inter;8;1997;8;580;6.4;1;0;1;1;0;0;1;0;2.4;2.4;1.4;3.7;9;16;50;0.16;0.00;0.16;0.16;0.16;0.37;0.21;0.58;0.37;0.58
2021-22;Ivan Perišić;;hr CRO;DF;Inter;8;1989;6;530;5.9;0;1;1;0;0;0;0;0;0.8;0.8;1.6;2.4;31;21;64;0.00;0.17;0.17;0.00;0.17;0.14;0.27;0.41;0.14;0.41
2021-22;Milan Škriniar;;sk SVK;DF;Inter;8;1995;8;720;8.0;1;0;1;1;0;0;1;0;2.2;2.2;0.0;2.2;9;19;8;0.12;0.00;0.12;0.12;0.12;0.27;0.00;0.27;0.27;0.27
2022-23;Romelu Lukaku;;be BEL;FW;Inter;8;1993;0;185;2.1;3;1;4;2;1;1;1;0;2.7;1.9;0.6;2.5;9;9;19;1.46;0.49;1.95;0.97;1.46;1.29;0.31;1.60;0.91;1.22
2022-23;Milan Škriniar;;sk SVK;DF;Inter;8;1995;6;536;6.0;0;0;0;0;0;0;0;0;0.1;0.1;0.3;0.4;4;17;3;0.00;0.00;0.00;0.00;0.00;0.02;0.04;0.07;0.02;0.07
2023-24;Nicolò Barella;;it ITA;MF;Inter;8;1997;4;468;5.2;0;1;1;0;0;0;1;0;0.9;0.9;1.8;2.7;10;46;24;0.00;0.19;0.19;0.00;0.19;0.16;0.35;0.51;0.16;0.51
2023-24;Lautaro Martínez;;ar ARG;FW;Inter;8;1997;5;532;5.9;2;0;2;1;1;1;2;0;5.1;4.3;0.7;5.0;11;18;38;0.34;0.00;0.34;0.17;0.17;0.92;0.12;1.04;0.78;0.89
2023-24;Alexis Sánchez;;cl CHI;FW;Inter;8;1988;4;335;3.7;2;0;2;1;1;1;0;0;1.2;0.5;0.5;1.0;1;14;20;0.54;0.00;0.54;0.27;0.27;0.36;0.15;0.51;0.13;0.28
2023-24;Marcus Thuram;;fr FRA;FW;Inter;8;1997;5;457;5.1;1;0;1;1;0;0;0;0;1.5;1.5;1.0;2.4;17;12;26;0.20;0.00;0.20;0.20;0.20;0.29;0.19;0.48;0.29;0.48
2024-25;Kristjan Asllani;;al ALB;MF;Inter;8;2002;3;357;4.0;0;0;0;0;0;0;3;0;0.2;0.2;0.1;0.3;1;20;3;0.00;0.00;0.00;0.00;0.00;0.05;0.03;0.08;0.05;0.08
2022-23;Marcelo Brozović;;hr CRO;MF;Inter;9;1992;5;549;6.1;0;0;0;0;0;0;1;0;0.2;0.2;0.3;0.4;9;37;11;0.00;0.00;0.00;0.00;0.00;0.03;0.04;0.07;0.03;0.07
2022-23;Joaquín Correa;;ar ARG;FW;Inter;9;1994;3;304;3.4;1;2;3;1;0;0;0;0;0.7;0.7;0.7;1.4;3;15;16;0.30;0.59;0.89;0.30;0.89;0.19;0.21;0.40;0.19;0.40
2024-25;Francesco Acerbi;;it ITA;DF;Inter;9;1988;8;770;8.6;1;1;2;1;0;0;2;0;0.6;0.6;0.6;1.3;2;9;3;0.12;0.12;0.23;0.12;0.23;0.08;0.08;0.15;0.08;0.15
2024-25;Stefan de Vrij;;nl NED;DF;Inter;9;1992;8;687;7.6;0;0;0;0;0;0;1;0;0.2;0.2;0.0;0.2;1;29;0;0.00;0.00;0.00;0.00;0.00;0.02;0.00;0.02;0.02;0.02
2024-25;Matteo Darmian;;it ITA;DF;Inter;10;1989;5;553;6.1;0;0;0;0;0;0;0;0;0.3;0.3;0.4;0.7;3;7;15;0.00;0.00;0.00;0.00;0.00;0.06;0.07;0.13;0.06;0.13
2024-25;Federico Dimarco;;it ITA;DF,FW;Inter;10;1997;7;568;6.3;0;1;1;0;0;0;1;0;0.8;0.8;1.7;2.6;18;17;49;0.00;0.16;0.16;0.00;0.16;0.13;0.27;0.41;0.13;0.41
2024-25;Piotr Zieliński;;pl POL;MF;Inter;10;1994;6;588;6.5;0;1;1;0;0;1;0;0;1.4;0.6;0.7;1.3;16;30;9;0.00;0.15;0.15;0.00;0.15;0.23;0.11;0.34;0.10;0.21
2022-23;Matteo Darmian;;it ITA;DF;Inter;11;1989;9;821;9.1;0;0;0;0;0;0;1;0;0.1;0.1;0.3;0.3;6;18;15;0.00;0.00;0.00;0.00;0.00;0.01;0.03;0.04;0.01;0.04
2022-23;Federico Dimarco;;it ITA;DF;Inter;11;1997;10;728;8.1;0;5;5;0;0;0;2;0;1.3;1.3;3.0;4.3;24;34;59;0.00;0.62;0.62;0.00;0.62;0.17;0.37;0.53;0.17;0.53
2022-23;Robin Gosens;;de GER;DF;Inter;11;1994;3;426;4.7;1;0;1;1;0;0;1;0;0.3;0.3;1.1;1.4;6;15;36;0.21;0.00;0.21;0.21;0.21;0.07;0.22;0.30;0.07;0.30
2022-23;Francesco Acerbi;;it ITA;DF;Inter;12;1988;10;921;10.2;0;0;0;0;0;0;1;0;0.4;0.4;0.1;0.5;8;29;1;0.00;0.00;0.00;0.00;0.00;0.04;0.01;0.05;0.04;0.05
2022-23;Nicolò Barella;;it ITA;MF;Inter;12;1997;12;991;11.0;3;0;3;3;0;0;3;0;1.4;1.4;0.7;2.1;36;51;37;0.27;0.00;0.27;0.27;0.27;0.12;0.07;0.19;0.12;0.19
2022-23;Alessandro Bastoni;;it ITA;DF;Inter;12;1999;12;983;10.9;0;3;3;0;0;0;2;0;0.2;0.2;2.0;2.2;18;46;21;0.00;0.27;0.27;0.00;0.27;0.02;0.18;0.20;0.02;0.20
2022-23;Hakan Çalhanoğlu;;tr TUR;MF;Inter;12;1994;9;804;8.9;1;2;3;1;0;0;1;0;0.4;0.4;1.3;1.8;10;38;27;0.11;0.22;0.34;0.11;0.34;0.05;0.15;0.20;0.05;0.20
2022-23;Denzel Dumfries;;nl NED;DF;Inter;12;1996;10;885;9.8;1;0;1;1;0;0;0;0;1.7;1.7;0.4;2.1;21;15;60;0.10;0.00;0.10;0.10;0.10;0.17;0.04;0.22;0.17;0.22
2024-25;Hakan Çalhanoğlu;;tr TUR;MF;Inter;12;1994;11;827;9.2;4;2;6;1;3;3;3;0;3.1;0.7;1.0;1.7;5;32;5;0.44;0.22;0.65;0.11;0.33;0.33;0.11;0.45;0.08;0.19
2024-25;Denzel Dumfries;;nl NED;DF;Inter;12;1996;11;971;10.8;2;3;5;2;0;0;2;0;1.4;1.1;2.0;3.1;24;20;74;0.19;0.28;0.46;0.19;0.46;0.13;0.18;0.31;0.10;0.29
2024-25;Benjamin Pavard;;fr FRA;DF;Inter;12;1996;11;908;10.1;1;0;1;1;0;0;2;0;0.8;0.8;0.6;1.4;11;39;28;0.10;0.00;0.10;0.10;0.10;0.08;0.06;0.13;0.08;0.13
2024-25;Mehdi Taremi;;ir IRN;FW;Inter;12;1992;7;714;7.9;1;3;4;0;1;1;0;0;1.9;1.1;1.8;2.9;11;23;27;0.13;0.38;0.50;0.00;0.38;0.25;0.23;0.48;0.15;0.38
2022-23;Edin Džeko;;ba BIH;FW;Inter;13;1986;11;824;9.2;4;1;5;4;0;0;2;0;3.2;3.2;0.9;4.2;14;26;43;0.44;0.11;0.55;0.44;0.55;0.35;0.10;0.45;0.35;0.45
2022-23;Lautaro Martínez;;ar ARG;FW;Inter;13;1997;12;997;11.1;3;3;6;3;0;0;3;0;2.9;2.9;1.8;4.7;11;28;50;0.27;0.27;0.54;0.27;0.54;0.26;0.17;0.43;0.26;0.43
2022-23;Henrikh Mkhitaryan;;am ARM;MF;Inter;13;1989;11;906;10.1;2;0;2;2;0;0;2;0;1.7;1.7;0.3;2.1;18;42;25;0.20;0.00;0.20;0.20;0.20;0.17;0.03;0.21;0.17;0.21
2022-23;André Onana;;cm CMR;GK;Inter;13;1996;13;1170;13.0;0;0;0;0;0;0;2;0;0.0;0.0;0.0;0.0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
